date,yt_pred_time_trend_1_dummy,yt_pred_time_trend_2_dummy,yt_pred_time_trend_3_dummy,yt_true,yt_pred_time_trend_3_fourier,yt_pred_mlp_8,yt_pred_mlp_30,yt_pred_stacked_mlp,yt_pred_d1d13_ar13,yt_pred_d1d12_mlp
1959-11-01,3271.4333333333325,3206.6078483813835,3077.7188270755746,3104,3105.1672337141167,3227.395157250613,3050.102038704921,3214.5541289854577,3136.503953173662,2875.2873513879904
1959-12-01,3032.9070175438587,2972.010346704348,2841.054004677863,2869,2868.623434685197,2933.325402428934,2838.169614630173,2933.322067998997,2693.5769136677945,2596.826625899699
1960-01-01,2856.120614035087,2799.643858423803,2694.818708253837,2513,2633.8382444772583,2697.6958572936483,2583.25215133352,2684.077293815661,2496.7203729793346,2422.4191203159016
1960-02-01,2838.4890350877185,2786.92330689176,2680.321544393228,2385,2746.9812652895707,2548.4546689282,2480.725082884924,2517.177722978662,2474.9297271366595,2214.8904531843646
1960-03-01,2975.1732456140344,2928.5185426985217,2820.301679675712,2756,2779.4802305705966,2607.3030895653046,2490.00858288656,2601.625780871332,2536.353133182487,2320.9153294607568
1960-04-01,3083.225877192981,3041.482198702381,2931.811745680239,2927,2924.3037383295787,2857.9722013731684,2631.4819125001195,2894.760340498888,2860.1896413747427,2621.9002420278666
1960-05-01,3146.120614035087,3109.287959229431,2998.325426617333,2940,3065.87548162278,3038.7646082029964,2855.297012019399,3055.5176733872413,3068.0907629429967,2883.5163382343253
1960-06-01,3300.594298245613,3268.6726654287395,3156.57956459226,3180,3035.5954532541223,3115.183068841628,3042.0641255325927,3074.599956149648,2925.468997796253,2694.1360986250656
1960-07-01,3690.804824561402,3663.794211029058,3550.7320543418605,3791,3706.510975567117,3546.060511834049,3428.8734448209457,3519.485019968726,3659.8518246975273,3343.6047051383002
1960-08-01,4795.594298245614,4773.49469794502,4659.625001129292,4093,4499.346981372239,4119.843438093832,3876.2032482077975,4120.807627056546,4369.986949818151,4414.8378345494975
1960-09-01,4045.804824561402,4028.616249405807,3914.1005102177137,4309,4049.74935141462,4083.878202258272,3822.2938923519664,4091.585796345547,3852.532619190846,3672.9752299533957
1960-10-01,3576.752192982455,3564.4746399529195,3449.4743710808075,3532,3363.3891952955573,3933.3221929268257,3715.614124659626,3946.6701332260086,3658.159265917131,3559.2768498994683
1960-11-01,3397.225877192982,3389.8593432091056,3274.536057402788,3408,3301.8346912956285,3524.977976853388,3284.107859891783,3488.6807632312084,3519.8667358157945,3170.5089157809434
1960-12-01,3158.699561403508,3156.2440458221217,3040.759253394176,2839,3068.167659484588,3208.640992209408,3086.665841228468,3206.1861585805773,3169.970699326336,2953.1920151949125
1961-01-01,2981.913157894736,2984.85976183163,2897.4442772931297,2792,2836.2913474824923,2762.7238613661325,2687.5747683293966,2711.5452700484884,2723.2670553641456,2268.5680479258535
1961-02-01,2964.2815789473675,2973.121414589639,2885.899735689384,2798,2952.375357488616,2731.545908249516,2679.4286647039803,2711.532403315188,2658.561616784177,2445.8873202549985
1961-03-01,3100.965789473684,3115.698854686454,3028.864795162616,3007,2987.847422951418,2959.2364317798333,2800.201586666875,2961.291515707602,3067.374063412337,2942.4281020094195
1961-04-01,3209.0184210526304,3229.644714980366,3143.392087291769,3086,3135.6761418801466,3179.737601065584,2980.6664935314298,3190.4929440160067,3119.961552508722,2956.746019704602
1961-05-01,3271.9131578947363,3298.432679797468,3212.955296287372,3201,3280.2852073310582,3300.236660985465,3110.318941396813,3262.5133000968603,3206.928432385176,2883.122124759572
1961-06-01,3426.3868421052625,3458.7995902868297,3374.2912642546926,3428,3253.074612108079,3566.009828370396,3494.478420959604,3506.87357655382,3341.1050136827344,3223.0627824100557
1961-07-01,3816.597368421052,3854.9033401772,3771.557885930567,3754,3927.091678554716,3973.129857955104,3796.865290172356,3909.720634159668,3821.3504618258376,3818.5918216876826
1961-08-01,4921.386842105262,4965.586031383215,4883.597266578155,4917,4723.06133948145,4239.829185864329,4082.745994267789,4181.346276780445,4432.251998404896,3845.086904897
1961-09-01,4171.597368421051,4221.689787134054,4141.251511460614,3760,4276.629475633408,4585.936468135064,4376.022701389965,4534.41710218975,4696.851113640492,4912.026236056166
1961-10-01,3702.5447368421046,3758.53038197122,3679.8364100516296,3609,3593.467196611891,3952.0928953912494,3653.10821848862,3869.467994161316,3538.887514253568,2771.77864612147
1961-11-01,3523.018421052631,3584.8972895174584,3508.141436035411,3471,3535.1426806974728,3635.879728345848,3486.3243702110426,3603.2254408866393,3329.0632303282146,3284.5281312499046
1961-12-01,3284.492105263157,3352.264196420527,3277.640273622485,3347,3304.7377479599104,3250.9255699170026,3155.9017107137843,3233.892557109284,3106.1618820762087,2683.4685682522486
1962-01-01,3107.705701754385,3181.862116720088,3137.6332410510067,3333,3076.155646019259,3150.2085004385617,3037.1910149460264,3150.2472883936334,3041.887684798929,3074.2844016814834
1962-02-01,3090.0741228070165,3171.10597376815,3129.428944910709,3456,3195.565977074794,3189.1231988231925,3106.7026529351715,3178.433085080117,3157.8059292859944,3108.5659097340795
1962-03-01,3226.7583333333323,3314.665618155017,3275.7665517812693,3569,3234.396474574975,3417.444311696019,3252.8369326141096,3417.95267867308,3508.9694468199123,3444.8981493695737
1962-04-01,3334.81096491228,3429.593682738982,3393.6986932416376,3900,3385.615736529046,3571.028695200808,3262.815521740196,3540.2391009211847,3671.23792239352,3428.071544787739
1962-05-01,3397.705701754385,3499.3638518461366,3466.699053502337,3909,3533.647455993267,3773.1212521204016,3721.573872417304,3727.192542598791,3822.944608566954,3789.285443631542
1962-06-01,3552.1793859649115,3660.712966625552,3631.5044746686335,4098,3509.891625771568,3947.491755739719,3829.7182241984856,3851.997763115903,4067.827294895929,3904.219227260396
1962-07-01,3942.389912280701,4057.798920805975,4032.272851477367,4826,4187.395568207449,4326.364190243392,4245.143937112175,4202.481698684725,4693.263911084071,4194.312943482702
1962-08-01,5047.179385964912,5169.463816302042,5147.846289191697,5770,4986.884216111395,4774.017682144118,4639.987298423346,4640.694589770634,5366.609942883282,5758.866953408815
1962-09-01,4297.389912280701,4426.549776342934,4409.06689307478,5108,4544.003450228531,4692.028769418816,4558.200922026781,4583.990120925639,5154.450021952176,4382.671006207989
1962-10-01,3828.3372807017536,3964.3725754701513,3951.250452600302,4360,3864.424380160157,4465.679336300494,4267.112645306579,4318.317729553965,4721.733864279409,4730.938554980989
1962-11-01,3648.81096491228,3791.7216873064426,3783.18644145247,4100,3809.7151841868495,4050.528367554913,3985.859808917785,3910.008990652403,4350.547876672563,3978.828093433107
1962-12-01,3410.2846491228065,3560.0707984995643,3556.3485438418147,3562,3582.957682378365,3776.160392683065,3755.692966815476,3677.537839524889,3874.633435680257,3748.2065322775525
1963-01-01,3233.498245614034,3390.650923089177,3420.037078006488,3284,3358.0551223547577,3497.242240612324,3515.334199137428,3407.4355580013034,3743.420805368858,3323.900611172581
1963-02-01,3215.866666666666,3380.8769844272915,3415.5606505362257,3278,3481.177106315304,3434.0444897388084,3481.0203737031065,3341.497445537206,3596.469915140806,3195.6855874563225
1963-03-01,3352.5508771929817,3525.418833104212,3565.6584280107027,3424,3523.751367708463,3616.794154493363,3543.42190419063,3522.7185503932774,3698.887484754231,3180.8595338947516
1963-04-01,3460.603508771929,3641.329101978229,3687.383042008868,3843,3678.746504543478,3909.351561667385,3676.352268649492,3807.939926987176,3788.856457269442,3548.827776100683
1963-05-01,3523.498245614034,3712.0814753754366,3764.20817674125,3614,3830.586209876613,4134.267253249101,4066.981493691765,4007.763259651333,3874.866653108444,3644.9672787383115
1963-06-01,3677.97192982456,3874.412794444903,3932.870674313108,3536,3810.670476511789,4280.379008414775,4271.066695511023,4080.402928052168,3987.5054007648,3605.297592573379
1963-07-01,4068.18245614035,4272.480952915379,4337.528429461288,4505,4492.046626792515,4635.688987725589,4652.167629552415,4401.946567035037,4170.540755705464,4069.660962980932
1963-08-01,5172.971929824561,5385.128052701499,5457.023547448944,5456,5295.439593529271,5029.833476791291,5158.416976867773,4813.052522192538,5438.841554397917,5247.249396857809
1963-09-01,4423.18245614035,4643.196217032444,4722.198133539236,4881,4856.495257467186,5033.501498483392,5066.256477694227,4835.641285469419,4534.1230016725785,4596.2770458930645
1963-10-01,3954.1298245614025,4182.001220449714,4268.367977205847,4041,4180.884728207557,4725.717307107856,4577.190293835982,4534.034493246169,4224.892197721685,3934.628051017
1963-11-01,3774.603508771929,4010.332536576058,4104.32255213299,3724,4130.176184030959,4254.451439265738,4117.44101035938,4098.647097212724,3900.4483555806783,3596.08120141961
1963-12-01,3536.077192982455,3779.663852059232,3881.53554253119,3525,3907.451445007152,3747.763478742794,3652.434350445549,3657.273144179081,3341.972107779065,2993.0868924406923
1964-01-01,3359.290789473683,3611.2261809388974,3749.3072666386,3437,3686.613758756189,3445.408876801296,3442.228506266172,3391.9876130686494,3258.504439803579,3043.542261402532
1964-02-01,3341.659210526315,3602.4344465670647,3748.9463310449582,3324,3813.832727477348,3426.44912419546,3444.6042504620764,3375.169424650377,3389.293976885231,3211.605262021878
1964-03-01,3478.343421052631,3747.958499534038,3903.191902329937,3977,3860.536084619083,3619.637497236586,3468.71624365129,3548.3578113770445,3465.329305208072,3247.0531968122978
1964-04-01,3586.396052631578,3864.8509726981074,4029.096612072485,4025,4019.692428190644,4089.938932468348,3800.206669335636,4034.156887867857,4055.996800949575,4167.862766348462
1964-05-01,3649.290789473683,3936.5855503853672,4110.134144483133,4016,4175.725451248289,4043.5879997729166,3892.960610627009,3935.620374466196,3891.072855744736,3572.72610080061
1964-06-01,3803.76447368421,4099.899073744887,4283.04134166714,4031,4160.035146595941,4151.863201701112,4188.142943256944,3979.800076862783,4003.433157882055,3714.3893895569963
1964-07-01,4193.974999999999,4498.949436505416,4691.97609836135,4489,4845.668836577112,4635.08117740761,4670.887898383032,4417.164980854934,4889.017150948133,4765.459080885988
1964-08-01,5298.76447368421,5612.578740581588,5815.780519828918,5563,5653.351454002281,4941.426806309752,4964.064159190176,4732.131226207494,5610.526096567959,5208.865187553749
1964-09-01,4548.974999999999,4871.629109202585,5085.296711333004,5709,5218.728879616572,4961.184636410441,4957.520490256508,4789.111969329059,4993.839208255449,4763.447789999966
1964-10-01,4079.922368421052,4411.416316909908,4635.840462347293,4620,4547.472223021287,4791.198087556562,4698.579289541111,4626.783760468806,4611.948816204971,4632.725338573862
1964-11-01,3900.396052631578,4240.729837326305,4476.201246555993,4160,4501.149662497002,4333.236376682881,4146.927516043239,4157.653057790013,4419.473631015171,4066.368345994588
1964-12-01,3661.869736842104,4011.043357099531,4257.852748169634,4012,4282.84301811347,3933.293421418427,3941.481652632053,3795.0765018920633,3886.592226805537,3731.140103914684
1965-01-01,3485.0833333333326,3843.587890269249,4130.095285426367,3987,4066.4555374907536,3703.2011525602406,3737.603021493751,3613.49102362778,3701.173794999824,3693.3607968743127
1965-02-01,3467.451754385964,3835.778360187469,4134.237464915928,4155,4198.156822828121,3725.436017216542,3791.25111501586,3640.103878657562,3895.155507517573,3643.3303985899493
1965-03-01,3604.13596491228,3982.2846174444944,4293.018453217997,4054,4249.374607574035,4143.036879109929,4084.8796974434,4024.208115894769,4460.723871879491,4575.201515656116
1965-04-01,3712.188596491227,4100.159294898617,4423.490881911514,4485,4413.07748973774,4231.581876654223,4024.375906074404,4089.550670374304,4488.057238938567,3878.6761990603436
1965-05-01,3775.0833333333326,4172.87607687593,4509.128435207012,4558,4573.689162375496,4396.050911498625,4294.922366205416,4240.221647027614,4394.346898340462,4260.760248114475
1965-06-01,3929.5570175438593,4337.171804525502,4686.667955209753,4462,4562.609618291228,4488.516014033371,4575.989594296254,4281.381917532496,4428.269716313418,4349.186345115759
1965-07-01,4319.767543859648,4737.204371576083,5100.267336656577,4594,5252.8861798284415,4743.348048292252,4902.659178936755,4481.513252282016,5159.303705223094,4702.108932099916
1965-08-01,5424.557017543859,5851.815879942307,6228.768684810644,6481,6065.243779797622,5058.293716551853,5286.633267673353,4778.684273490578,5971.379865484803,5452.133116623954
1965-09-01,4674.767543859648,5111.848452853357,5503.014104935111,6345,5635.32829894389,5309.064625131423,5748.590806592526,5050.542413196852,5942.584694352912,6393.124533854305
1965-10-01,4205.7149122807,4652.617864850734,5058.319386503661,5142,4968.81084686855,5125.528767615356,5209.1938459493085,4857.925110834973,5245.124647457478,5025.806514729338
1965-11-01,4026.188596491228,4482.913589557182,4903.474003200505,4824,4927.259601852175,4690.961191824304,4746.971995180566,4431.771961870519,4800.60449984801,4472.047073877802
1965-12-01,3787.662280701754,4254.209313620462,4689.951639236172,4573,4713.756383964523,4420.5499587914455,4526.729088242696,4206.089709741722,4601.677349065785,4455.650302705668
1966-01-01,3610.8758771929815,4087.736051080232,4567.052612848814,4158,4502.204440825646,4244.418913978327,4327.031679197407,4089.329857720558,4564.127198606559,4324.035080093945
1966-02-01,3593.2442982456128,4080.908725288505,4576.085530628166,4140,4638.773374634828,4071.904471084595,4205.462405083185,3902.244039821997,4314.902644845188,4112.993596633932
1966-03-01,3729.928508771929,4228.397186835583,4739.7895591539045,4251,4694.89091884052,4137.355734254575,4296.351131992856,3948.141671367817,4516.756323819856,3832.1988696463322
1966-04-01,3837.981140350877,4347.254068579758,4875.217330004977,4734,4863.525671451969,4478.250306770519,4310.40040194991,4280.353412600476,4689.039323689931,4470.702265570193
1966-05-01,3900.8758771929815,4420.953054847123,4965.842527391913,4858,5029.101325525435,4673.537972806118,4680.780928348053,4460.173004249397,4737.3196016462025,4583.538762206708
1966-06-01,4055.349561403508,4586.230986786748,5148.401993419971,4798,5023.017873864843,4710.054854738728,4916.811699125925,4451.897875796187,4728.008763301079,4548.5846122531675
1966-07-01,4445.560087719297,4987.245758127382,5567.053622825997,5080,5718.322638813703,4959.920933877018,5307.247801439297,4630.997576738003,5127.123344642403,4714.685667008534
1966-08-01,5550.349561403507,6102.839470783659,6700.6395208731465,6905,6535.740553182493,5341.994597546807,5967.246511281061,5000.38318164489,6526.318903698091,6746.435515577097
1966-09-01,4800.560087719297,5363.854247984761,5980.001792824578,5504,6110.91749771634,5454.659626901843,6315.934240871559,5146.0802019829225,6673.277211892168,6545.555635076194
1966-10-01,4331.50745614035,4905.60586427219,5540.456228153974,5457,5449.524582016544,5122.699352745911,5285.942215622158,4798.048667516635,4949.217420705092,4112.651345751954
1966-11-01,4151.981140350877,4736.883793268691,5390.792300545551,5198,5413.129984363679,4948.512770941044,5223.358115576472,4677.478469913071,4777.102185386804,4928.881283124003
1966-12-01,3913.4548245614014,4509.161721622024,5182.483694209827,4890,5204.815524827505,4729.919052628777,4812.712722560263,4495.835000612567,4907.60242833056,4724.032567405833
